ICD9dx,CCS Category,CCS Category Description
'E8764','2616 ','E Codes: Adverse effects of medical care'
'E8765','2616 ','E Codes: Adverse effects of medical care'
'E8766','2616 ','E Codes: Adverse effects of medical care'
'E8767','2616 ','E Codes: Adverse effects of medical care'
'E8768','2616 ','E Codes: Adverse effects of medical care'
'E8769','2616 ','E Codes: Adverse effects of medical care'
'E8780','2616 ','E Codes: Adverse effects of medical care'
'E8781','2616 ','E Codes: Adverse effects of medical care'
'E8782','2616 ','E Codes: Adverse effects of medical care'
'E8783','2616 ','E Codes: Adverse effects of medical care'
'E8784','2616 ','E Codes: Adverse effects of medical care'
'E8785','2616 ','E Codes: Adverse effects of medical care'
'E8786','2616 ','E Codes: Adverse effects of medical care'
'E8788','2616 ','E Codes: Adverse effects of medical care'
'E8789','2616 ','E Codes: Adverse effects of medical care'
'E8790','2616 ','E Codes: Adverse effects of medical care'
'E8791','2616 ','E Codes: Adverse effects of medical care'
'E8792','2616 ','E Codes: Adverse effects of medical care'
'E8793','2616 ','E Codes: Adverse effects of medical care'
'E8794','2616 ','E Codes: Adverse effects of medical care'
'E8795','2616 ','E Codes: Adverse effects of medical care'
'E8796','2616 ','E Codes: Adverse effects of medical care'
'E8797','2616 ','E Codes: Adverse effects of medical care'
'E8798','2616 ','E Codes: Adverse effects of medical care'
'E8799','2616 ','E Codes: Adverse effects of medical care'
'E9300','2617 ','E Codes: Adverse effects of medical drugs'
'E9301','2617 ','E Codes: Adverse effects of medical drugs'
'E9302','2617 ','E Codes: Adverse effects of medical drugs'
'E9303','2617 ','E Codes: Adverse effects of medical drugs'
'E9304','2617 ','E Codes: Adverse effects of medical drugs'
'E9305','2617 ','E Codes: Adverse effects of medical drugs'
'E9306','2617 ','E Codes: Adverse effects of medical drugs'
'E9307','2617 ','E Codes: Adverse effects of medical drugs'
'E9308','2617 ','E Codes: Adverse effects of medical drugs'
'E9309','2617 ','E Codes: Adverse effects of medical drugs'
'E9310','2617 ','E Codes: Adverse effects of medical drugs'
'E9311','2617 ','E Codes: Adverse effects of medical drugs'
'E9312','2617 ','E Codes: Adverse effects of medical drugs'
'E9313','2617 ','E Codes: Adverse effects of medical drugs'
'E9314','2617 ','E Codes: Adverse effects of medical drugs'
'E9315','2617 ','E Codes: Adverse effects of medical drugs'
'E9316','2617 ','E Codes: Adverse effects of medical drugs'
'E9317','2617 ','E Codes: Adverse effects of medical drugs'
'E9318','2617 ','E Codes: Adverse effects of medical drugs'
'E9319','2617 ','E Codes: Adverse effects of medical drugs'
'E9320','2617 ','E Codes: Adverse effects of medical drugs'
'E9321','2617 ','E Codes: Adverse effects of medical drugs'
'E9322','2617 ','E Codes: Adverse effects of medical drugs'
'E9323','2617 ','E Codes: Adverse effects of medical drugs'
'E9324','2617 ','E Codes: Adverse effects of medical drugs'
'E9325','2617 ','E Codes: Adverse effects of medical drugs'
'E9326','2617 ','E Codes: Adverse effects of medical drugs'
'E9327','2617 ','E Codes: Adverse effects of medical drugs'
'E9328','2617 ','E Codes: Adverse effects of medical drugs'
'E9329','2617 ','E Codes: Adverse effects of medical drugs'
'E9330','2617 ','E Codes: Adverse effects of medical drugs'
'E9331','2617 ','E Codes: Adverse effects of medical drugs'
'E9332','2617 ','E Codes: Adverse effects of medical drugs'
'E9333','2617 ','E Codes: Adverse effects of medical drugs'
'E9334','2617 ','E Codes: Adverse effects of medical drugs'
'E9335','2617 ','E Codes: Adverse effects of medical drugs'
'E9336','2617 ','E Codes: Adverse effects of medical drugs'
'E9337','2617 ','E Codes: Adverse effects of medical drugs'
'E9338','2617 ','E Codes: Adverse effects of medical drugs'
'E9339','2617 ','E Codes: Adverse effects of medical drugs'
'E9340','2617 ','E Codes: Adverse effects of medical drugs'
'E9341','2617 ','E Codes: Adverse effects of medical drugs'
'E9342','2617 ','E Codes: Adverse effects of medical drugs'
'E9343','2617 ','E Codes: Adverse effects of medical drugs'
'E9344','2617 ','E Codes: Adverse effects of medical drugs'
'E9345','2617 ','E Codes: Adverse effects of medical drugs'
'E9346','2617 ','E Codes: Adverse effects of medical drugs'
'E9347','2617 ','E Codes: Adverse effects of medical drugs'
'E9348','2617 ','E Codes: Adverse effects of medical drugs'
'E9349','2617 ','E Codes: Adverse effects of medical drugs'
'E9350','2617 ','E Codes: Adverse effects of medical drugs'
'E9351','2617 ','E Codes: Adverse effects of medical drugs'
'E9352','2617 ','E Codes: Adverse effects of medical drugs'
'E9353','2617 ','E Codes: Adverse effects of medical drugs'
'E9354','2617 ','E Codes: Adverse effects of medical drugs'
'E9355','2617 ','E Codes: Adverse effects of medical drugs'
'E9356','2617 ','E Codes: Adverse effects of medical drugs'
'E9357','2617 ','E Codes: Adverse effects of medical drugs'
'E9358','2617 ','E Codes: Adverse effects of medical drugs'
'E9359','2617 ','E Codes: Adverse effects of medical drugs'
'E9360','2617 ','E Codes: Adverse effects of medical drugs'
'E9361','2617 ','E Codes: Adverse effects of medical drugs'
'E9362','2617 ','E Codes: Adverse effects of medical drugs'
'E9363','2617 ','E Codes: Adverse effects of medical drugs'
'E9364','2617 ','E Codes: Adverse effects of medical drugs'
'E9370','2617 ','E Codes: Adverse effects of medical drugs'
'E9371','2617 ','E Codes: Adverse effects of medical drugs'
'E9372','2617 ','E Codes: Adverse effects of medical drugs'
'E9373','2617 ','E Codes: Adverse effects of medical drugs'
'E9374','2617 ','E Codes: Adverse effects of medical drugs'
'E9375','2617 ','E Codes: Adverse effects of medical drugs'
'E9376','2617 ','E Codes: Adverse effects of medical drugs'
'E9378','2617 ','E Codes: Adverse effects of medical drugs'
'E9379','2617 ','E Codes: Adverse effects of medical drugs'
'E9380','2617 ','E Codes: Adverse effects of medical drugs'
'E9381','2617 ','E Codes: Adverse effects of medical drugs'
'E9382','2617 ','E Codes: Adverse effects of medical drugs'
'E9383','2617 ','E Codes: Adverse effects of medical drugs'
'E9384','2617 ','E Codes: Adverse effects of medical drugs'
'E9385','2617 ','E Codes: Adverse effects of medical drugs'
'E9386','2617 ','E Codes: Adverse effects of medical drugs'
'E9387','2617 ','E Codes: Adverse effects of medical drugs'
'E9389','2617 ','E Codes: Adverse effects of medical drugs'
'E9390','2617 ','E Codes: Adverse effects of medical drugs'
'E9391','2617 ','E Codes: Adverse effects of medical drugs'
'E9392','2617 ','E Codes: Adverse effects of medical drugs'
'E9393','2617 ','E Codes: Adverse effects of medical drugs'
'E9394','2617 ','E Codes: Adverse effects of medical drugs'
'E9395','2617 ','E Codes: Adverse effects of medical drugs'
'E9396','2617 ','E Codes: Adverse effects of medical drugs'
'E9397','2617 ','E Codes: Adverse effects of medical drugs'
'E9398','2617 ','E Codes: Adverse effects of medical drugs'
'E9399','2617 ','E Codes: Adverse effects of medical drugs'
'E9400','2617 ','E Codes: Adverse effects of medical drugs'
'E9401','2617 ','E Codes: Adverse effects of medical drugs'
'E9408','2617 ','E Codes: Adverse effects of medical drugs'
'E9409','2617 ','E Codes: Adverse effects of medical drugs'
'E9410','2617 ','E Codes: Adverse effects of medical drugs'
'E9411','2617 ','E Codes: Adverse effects of medical drugs'
'E9412','2617 ','E Codes: Adverse effects of medical drugs'
'E9413','2617 ','E Codes: Adverse effects of medical drugs'
'E9419','2617 ','E Codes: Adverse effects of medical drugs'
'E9420','2617 ','E Codes: Adverse effects of medical drugs'
'E9421','2617 ','E Codes: Adverse effects of medical drugs'
'E9422','2617 ','E Codes: Adverse effects of medical drugs'
'E9423','2617 ','E Codes: Adverse effects of medical drugs'
'E9424','2617 ','E Codes: Adverse effects of medical drugs'
'E9425','2617 ','E Codes: Adverse effects of medical drugs'
'E9426','2617 ','E Codes: Adverse effects of medical drugs'
'E9427','2617 ','E Codes: Adverse effects of medical drugs'
'E9428','2617 ','E Codes: Adverse effects of medical drugs'
'E9429','2617 ','E Codes: Adverse effects of medical drugs'
'E9430','2617 ','E Codes: Adverse effects of medical drugs'
'E9431','2617 ','E Codes: Adverse effects of medical drugs'
'E9432','2617 ','E Codes: Adverse effects of medical drugs'
'E9433','2617 ','E Codes: Adverse effects of medical drugs'
'E9434','2617 ','E Codes: Adverse effects of medical drugs'
'E9435','2617 ','E Codes: Adverse effects of medical drugs'
'E9436','2617 ','E Codes: Adverse effects of medical drugs'
'E9438','2617 ','E Codes: Adverse effects of medical drugs'
'E9439','2617 ','E Codes: Adverse effects of medical drugs'
'E9440','2617 ','E Codes: Adverse effects of medical drugs'
'E9441','2617 ','E Codes: Adverse effects of medical drugs'
'E9442','2617 ','E Codes: Adverse effects of medical drugs'
'E9443','2617 ','E Codes: Adverse effects of medical drugs'
'E9444','2617 ','E Codes: Adverse effects of medical drugs'
'E9445','2617 ','E Codes: Adverse effects of medical drugs'
'E9446','2617 ','E Codes: Adverse effects of medical drugs'
'E9447','2617 ','E Codes: Adverse effects of medical drugs'
'E9450','2617 ','E Codes: Adverse effects of medical drugs'
'E9451','2617 ','E Codes: Adverse effects of medical drugs'
'E9452','2617 ','E Codes: Adverse effects of medical drugs'
'E9453','2617 ','E Codes: Adverse effects of medical drugs'
'E9454','2617 ','E Codes: Adverse effects of medical drugs'
'E9455','2617 ','E Codes: Adverse effects of medical drugs'
'E9456','2617 ','E Codes: Adverse effects of medical drugs'
'E9457','2617 ','E Codes: Adverse effects of medical drugs'
'E9458','2617 ','E Codes: Adverse effects of medical drugs'
'E9460','2617 ','E Codes: Adverse effects of medical drugs'
'E9461','2617 ','E Codes: Adverse effects of medical drugs'
'E9462','2617 ','E Codes: Adverse effects of medical drugs'
'E9463','2617 ','E Codes: Adverse effects of medical drugs'
'E9464','2617 ','E Codes: Adverse effects of medical drugs'
'E9465','2617 ','E Codes: Adverse effects of medical drugs'
'E9466','2617 ','E Codes: Adverse effects of medical drugs'
'E9467','2617 ','E Codes: Adverse effects of medical drugs'
'E9468','2617 ','E Codes: Adverse effects of medical drugs'
'E9469','2617 ','E Codes: Adverse effects of medical drugs'
'E9470','2617 ','E Codes: Adverse effects of medical drugs'
'E9471','2617 ','E Codes: Adverse effects of medical drugs'
'E9472','2617 ','E Codes: Adverse effects of medical drugs'
'E9473','2617 ','E Codes: Adverse effects of medical drugs'
'E9474','2617 ','E Codes: Adverse effects of medical drugs'
'E9478','2617 ','E Codes: Adverse effects of medical drugs'
'E9479','2617 ','E Codes: Adverse effects of medical drugs'
'E9480','2617 ','E Codes: Adverse effects of medical drugs'
'E9481','2617 ','E Codes: Adverse effects of medical drugs'
'E9482','2617 ','E Codes: Adverse effects of medical drugs'
'E9483','2617 ','E Codes: Adverse effects of medical drugs'
'E9484','2617 ','E Codes: Adverse effects of medical drugs'
'E9485','2617 ','E Codes: Adverse effects of medical drugs'
'E9486','2617 ','E Codes: Adverse effects of medical drugs'
'E9488','2617 ','E Codes: Adverse effects of medical drugs'
'E9489','2617 ','E Codes: Adverse effects of medical drugs'
'E9490','2617 ','E Codes: Adverse effects of medical drugs'
'E9491','2617 ','E Codes: Adverse effects of medical drugs'
'E9492','2617 ','E Codes: Adverse effects of medical drugs'
'E9493','2617 ','E Codes: Adverse effects of medical drugs'
'E9494','2617 ','E Codes: Adverse effects of medical drugs'
'E9495','2617 ','E Codes: Adverse effects of medical drugs'
'E9496','2617 ','E Codes: Adverse effects of medical drugs'
'E9497','2617 ','E Codes: Adverse effects of medical drugs'
'E9499','2617 ','E Codes: Adverse effects of medical drugs'
'E846 ','2618 ','E Codes: Other specified and classifiable'
'E847 ','2618 ','E Codes: Other specified and classifiable'
'E848 ','2618 ','E Codes: Other specified and classifiable'
'E914 ','2618 ','E Codes: Other specified and classifiable'
'E915 ','2618 ','E Codes: Other specified and classifiable'
'E918 ','2618 ','E Codes: Other specified and classifiable'
'E9210','2618 ','E Codes: Other specified and classifiable'
'E9211','2618 ','E Codes: Other specified and classifiable'
'E9218','2618 ','E Codes: Other specified and classifiable'
'E9219','2618 ','E Codes: Other specified and classifiable'
'E9224','2618 ','E Codes: Other specified and classifiable'
'E9225','2618 ','E Codes: Other specified and classifiable'
'E9230','2618 ','E Codes: Other specified and classifiable'
'E9231','2618 ','E Codes: Other specified and classifiable'
'E9232','2618 ','E Codes: Other specified and classifiable'
'E9238','2618 ','E Codes: Other specified and classifiable'
'E9239','2618 ','E Codes: Other specified and classifiable'
'E9250','2618 ','E Codes: Other specified and classifiable'
'E9251','2618 ','E Codes: Other specified and classifiable'
'E9252','2618 ','E Codes: Other specified and classifiable'
'E9258','2618 ','E Codes: Other specified and classifiable'
'E9259','2618 ','E Codes: Other specified and classifiable'
'E9260','2618 ','E Codes: Other specified and classifiable'
'E9261','2618 ','E Codes: Other specified and classifiable'
'E9262','2618 ','E Codes: Other specified and classifiable'
'E9263','2618 ','E Codes: Other specified and classifiable'
'E9264','2618 ','E Codes: Other specified and classifiable'
'E9265','2618 ','E Codes: Other specified and classifiable'
'E9268','2618 ','E Codes: Other specified and classifiable'
'E9269','2618 ','E Codes: Other specified and classifiable'
'E9283','2618 ','E Codes: Other specified and classifiable'
'E9290','2618 ','E Codes: Other specified and classifiable'
'E9291','2618 ','E Codes: Other specified and classifiable'
'E9292','2618 ','E Codes: Other specified and classifiable'
'E9293','2618 ','E Codes: Other specified and classifiable'
'E9294','2618 ','E Codes: Other specified and classifiable'
'E9295','2618 ','E Codes: Other specified and classifiable'
'E9601','2618 ','E Codes: Other specified and classifiable'
'E9655','2618 ','E Codes: Other specified and classifiable'
'E9656','2618 ','E Codes: Other specified and classifiable'
'E9657','2618 ','E Codes: Other specified and classifiable'
'E9658','2618 ','E Codes: Other specified and classifiable'
'E9659','2618 ','E Codes: Other specified and classifiable'
'E9670','2618 ','E Codes: Other specified and classifiable'
'E9671','2618 ','E Codes: Other specified and classifiable'
'E9672','2618 ','E Codes: Other specified and classifiable'
'E9673','2618 ','E Codes: Other specified and classifiable'
'E9674','2618 ','E Codes: Other specified and classifiable'
'E9675','2618 ','E Codes: Other specified and classifiable'
'E9676','2618 ','E Codes: Other specified and classifiable'
'E9677','2618 ','E Codes: Other specified and classifiable'
'E9678','2618 ','E Codes: Other specified and classifiable'
'E9679','2618 ','E Codes: Other specified and classifiable'
'E9684','2618 ','E Codes: Other specified and classifiable'
'E9686','2618 ','E Codes: Other specified and classifiable'
'E9687','2618 ','E Codes: Other specified and classifiable'
'E971 ','2618 ','E Codes: Other specified and classifiable'
'E978 ','2618 ','E Codes: Other specified and classifiable'
'E9790','2618 ','E Codes: Other specified and classifiable'
'E9791','2618 ','E Codes: Other specified and classifiable'
'E9792','2618 ','E Codes: Other specified and classifiable'
'E9795','2618 ','E Codes: Other specified and classifiable'
'E9796','2618 ','E Codes: Other specified and classifiable'
'E9797','2618 ','E Codes: Other specified and classifiable'
'E9798','2618 ','E Codes: Other specified and classifiable'
'E9799','2618 ','E Codes: Other specified and classifiable'
'E9855','2618 ','E Codes: Other specified and classifiable'
'E9856','2618 ','E Codes: Other specified and classifiable'
'E9857','2618 ','E Codes: Other specified and classifiable'
'E9880','2618 ','E Codes: Other specified and classifiable'
'E9884','2618 ','E Codes: Other specified and classifiable'
'E9900','2618 ','E Codes: Other specified and classifiable'
'E9901','2618 ','E Codes: Other specified and classifiable'
'E9902','2618 ','E Codes: Other specified and classifiable'
'E9903','2618 ','E Codes: Other specified and classifiable'
'E9909','2618 ','E Codes: Other specified and classifiable'
'E9910','2618 ','E Codes: Other specified and classifiable'
'E9911','2618 ','E Codes: Other specified and classifiable'
'E9912','2618 ','E Codes: Other specified and classifiable'
'E9913','2618 ','E Codes: Other specified and classifiable'
'E9914','2618 ','E Codes: Other specified and classifiable'
'E9915','2618 ','E Codes: Other specified and classifiable'
'E9916','2618 ','E Codes: Other specified and classifiable'
'E9917','2618 ','E Codes: Other specified and classifiable'
'E9918','2618 ','E Codes: Other specified and classifiable'
'E9919','2618 ','E Codes: Other specified and classifiable'
'E992 ','2618 ','E Codes: Other specified and classifiable'
'E9920','2618 ','E Codes: Other specified and classifiable'
'E9921','2618 ','E Codes: Other specified and classifiable'
'E9922','2618 ','E Codes: Other specified and classifiable'
'E9923','2618 ','E Codes: Other specified and classifiable'
'E9928','2618 ','E Codes: Other specified and classifiable'
'E9929','2618 ','E Codes: Other specified and classifiable'
'E993 ','2618 ','E Codes: Other specified and classifiable'
'E9930','2618 ','E Codes: Other specified and classifiable'
'E9931','2618 ','E Codes: Other specified and classifiable'
'E9932','2618 ','E Codes: Other specified and classifiable'
'E9933','2618 ','E Codes: Other specified and classifiable'
'E9934','2618 ','E Codes: Other specified and classifiable'
'E9935','2618 ','E Codes: Other specified and classifiable'
'E9936','2618 ','E Codes: Other specified and classifiable'
'E9937','2618 ','E Codes: Other specified and classifiable'
'E9938','2618 ','E Codes: Other specified and classifiable'
'E9939','2618 ','E Codes: Other specified and classifiable'
'E994 ','2618 ','E Codes: Other specified and classifiable'
'E9940','2618 ','E Codes: Other specified and classifiable'
'E9941','2618 ','E Codes: Other specified and classifiable'
'E9942','2618 ','E Codes: Other specified and classifiable'
'E9943','2618 ','E Codes: Other specified and classifiable'
